,name,latitude,longitude,city,region,cuisine,url,stars,min_price_EUR,max_price_EUR
556,a‚o‚c,55.68305,12.589210000000001,København,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/a%E2%80%9Ao%E2%80%9Ac,2,227.49075952607518,267.6361876777355
557,noma,55.683319999999995,12.61006,København,Denmark,Creative,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/noma,2,334.5452345971694,334.5452345971694
558,Kadeau Copenhagen,55.67219,12.58848,København,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kadeau-copenhagen,2,260.9452829857921,260.9452829857921
559,Spondi,37.96525,23.742971,Athína,Greece,French,https://guide.michelin.com/gr/en/attica/athina/restaurant/spondi,2,79.0,140.0
560,Sun Tung Lok,22.30099,114.17221,Hong Kong,Hong Kong,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sun-tung-lok,2,34.509409372616624,138.96406458771796
561,Yan Toh Heen,22.293337,114.17395,Hong Kong,Hong Kong,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yan-toh-heen,2,40.53118550475107,231.60677431286325
562,Tin Lung Heen,22.30357,114.16006999999999,Hong Kong,Hong Kong,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tin-lung-heen,2,52.11152422039423,242.95550625419355
563,Forum,22.281616,114.1824,Hong Kong,Hong Kong,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/forum,2,23.160677431286324,231.60677431286325
564,Pierre,22.282127,114.15948,Hong Kong,Hong Kong,French contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pierre,2,64.61829003328884,243.18711302850642
565,Ying Jee Club,22.284338,114.156654,Hong Kong,Hong Kong,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ying-jee-club,2,34.74101614692949,138.96406458771796
566,Écriture,22.28315,114.1554,Hong Kong,Hong Kong,French contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ecriture,2,56.512052932338634,277.9281291754359
567,Amber,22.280596,114.15763999999999,Hong Kong,Hong Kong,French contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/amber569032,2,71.56649326267474,289.5084678910791
568,Kashiwaya,22.280642999999998,114.15673999999999,Hong Kong,Hong Kong,Japanese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kashiwaya,2,78.7463032663735,463.2135486257265
569,Onyx,47.49712,19.05067,Budapest,Hungary,Modern cuisine,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/onyx,2,56.745718436464145,110.78925980452523
570,Feng Wei Ju,22.18996,113.54794,Macau,Macau,Hunanese and sichuan,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/feng-wei-ju,2,16.864570945111403,61.83676013207514
571,Golden Flower,22.18753,113.54806,Macau,Macau,Chinese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/golden-flower,2,28.107618241852336,224.8609459348187
572,Mizumi (Macau),22.188755,113.54488,Macau,Macau,Japanese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/mizumi-macau,2,28.107618241852336,202.3748513413368
573,The Tasting Room,22.14958,113.56505,Macau,Macau,French contemporary,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-tasting-room,2,54.86607080809576,296.59158768802587
574,Alain Ducasse at Morpheus,22.14293,113.563774,Macau,Macau,French contemporary,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus,2,157.40266215437308,236.10399323155963
575,L'Atelier de Joël Robuchon,40.742905,-74.00769,New York,New York City,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-atelier-de-joel-robuchon562505,2,69.25042551954611,240.8710452853778
576,Jungsik,40.718685,-74.00910999999999,New York,New York City,Korean,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik,2,51.681685638582785,156.61116860176602
577,Atera,40.716797,-74.00565,New York,New York City,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera,2,135.03887125629652,258.29582757076855
578,Jean-Georges,40.76907,-73.98155,New York,New York City,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges,2,61.628478157236,224.76268504403717
579,Marea,40.76749,-73.98114,New York,New York City,Seafood,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea,2,57.09697241038041,135.94517240566765
580,Gabriel Kreuther,40.75397,-73.982025,New York,New York City,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther,2,61.628478157236,212.98077010221266
581,Ichimura at Uchū,40.721832,-73.99011999999999,New York,New York City,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ichimura-at-uchu,2,67.97258620283382,135.94517240566765
582,Sushi Ginza Onodera,40.752396000000005,-73.981575,New York,New York City,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,2,90.63011493711177,403.3040114701474
583,Ko,40.72909,-73.98448,New York,New York City,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ko,2,135.03887125629652,203.91775860850146
584,The Modern,40.76106,-73.97628,New York,New York City,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern,2,67.97258620283382,135.94517240566765
585,Aquavit,40.76078,-73.97214,New York,New York City,Scandinavian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit,2,54.37806896226706,176.72872412736794
586,Daniel,40.7666,-73.96745,New York,New York City,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel,2,67.97258620283382,135.94517240566765
587,Aska,40.71222,-73.96642,New York,New York City,Scandinavian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aska,2,135.03887125629652,240.16980458334618
588,Blanca,40.70492,-73.93354000000001,New York,New York City,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blanca,2,135.03887125629652,179.4476275754813
589,Patrick Guilbaud,53.338930000000005,-6.25283,City Centre,Ireland,Modern french,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/patrick-guilbaud,2,52.0,203.0
590,Oro,-22.98601,-43.224709999999995,Rio de Janeiro - 22441,Rio de Janeiro,Creative,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro,2,73.75007925381652,95.76502828480652
591,Tuju,-23.55653,-46.69083,São Paulo - 05416,Sao Paulo,Creative,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tuju,2,46.23139296507901,121.08221967044503
592,D.O.M.,-23.56618,-46.66742,São Paulo - 01411,Sao Paulo,Creative,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/d-o-m,2,82.55605886621252,141.99642124988554
593,Kojima,37.52559,127.04193000000001,Seoul,South Korea,Sushi,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kojima,2,156.61116860176602,297.56122034335544
594,Jungsik,37.525585,127.04106999999999,Seoul,South Korea,Korean contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jungsik511965,2,51.681685638582785,156.61116860176602
595,Kwonsooksoo,37.526752,127.03571000000001,Seoul,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kwonsooksoo,2,51.681685638582785,144.86533095663358
596,Mingles,37.52219,127.0392,Seoul,South Korea,Korean contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mingles,2,67972.58620283383,135945.17240566766
597,Alla Prima,37.518440000000005,127.03008,Seoul,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/alla-prima,2,46.98335058052981,108.06170633521856
598,Waku Ghin,1.283175,103.8598,Singapore,Singapore,Japanese contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/waku-ghin,2,120.00872063369937,300.02180158424846
599,Odette,1.2896458999999998,103.8516,Singapore,Singapore,French contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/odette,2,85.33953467285289,218.68255759918551
600,Shoukouwa,1.2863698000000001,103.854,Singapore,Singapore,Sushi,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shoukouwa,2,120.00872063369937,320.0232550231983
601,Shisen Hanten,1.302395,103.8365,Singapore,Singapore,Chinese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shisen-hanten,2,40.00290687789979,73.33866260948295
602,Les Amis,1.3066648,103.8314,Singapore,Singapore,French,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/les-amis,2,85.33953467285289,280.02034814529856
603,Fäviken Magasinet,63.43626,13.293370000000001,Järpen,Sweden,Creative,https://guide.michelin.com/se/en/jamtland/jarpen/restaurant/faviken-magasinet,2,281.0775238044555,281.0775238044555
604,Gastrologik,59.33365,18.0807,Stockholm,Sweden,Creative,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/gastrologik,2,149.43955015603552,149.43955015603552
605,Oaxen Krog,59.322342000000006,18.101831,Stockholm,Sweden,Creative,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/oaxen-krog,2,196.75426666311884,196.75426666311884
606,Vollmers,55.604427,12.995847999999999,Malmö,Sweden,Creative,https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers,2,149.9080126957096,149.9080126957096
607,Daniel Berlin,55.61246,13.99265,Skåne-Tranås,Sweden,Creative,https://guide.michelin.com/se/en/skane/skane-tranas/restaurant/daniel-berlin,2,107.74638412504127,182.7003904728961
608,RAW,25.082666,121.559525,Taipei,Taipei,Innovative,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/raw,2,55.18465830703611,104.40340760790615
609,Shoun RyuGin,25.08258,121.5595,Taipei,Taipei,Japanese contemporary,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/shoun-ryugin,2,125.28408912948738,193.89204270039713
610,Taïrroir,25.082718,121.559296,Taipei,Taipei,Innovative,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tairroir,2,49.218749300870044,77.55681708015885
611,The Guest House,25.04486,121.52198,Taipei,Taipei,Sichuan-huai yang,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/the-guest-house,2,35.7954540369964,97.84090770112348
612,Sühring,13.710947,100.545654,Bangkok,Thailand,European contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suhring,2,59.62332191278414,131.1713082081251
613,Le Normandie,13.723197,100.513855,Bangkok,Thailand,French contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-normandie,2,53.66098972150573,223.58745717294053
614,minibar,38.896294,-77.02386,"Washington, D.C.",Washington DC,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/minibar,2,67.97258620283382,135.94517240566765
615,Pineapple and Pearls,38.880707,-76.99514,"Washington, D.C.",Washington DC,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/pineapple-and-pearls,2,67.97258620283382,135.94517240566765
616,Andrew Fairlie at Gleneagles,56.283390000000004,-3.75149,Auchterarder,United Kingdom,Creative french,https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,2,127.65152526165662,179.87260377778887
617,L'Enclume,54.201885,-2.953807,Cartmel,United Kingdom,Creative,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/l-enclume,2,68.46763627670673,179.87260377778887
618,Raby Hunt,54.566469999999995,-1.6892580000000001,Summerhouse,United Kingdom,Modern british,https://guide.michelin.com/gb/en/darlington/summerhouse/restaurant/raby-hunt,2,174.07026172044084,208.884314064529
619,Moor Hall,53.541619999999995,-2.8895494999999998,Aughton,United Kingdom,Modern british,https://guide.michelin.com/gb/en/lancashire/aughton/restaurant/moor-hall,2,81.23278880287239,156.66323554839676
